"ID","Manufacturer","Size","Age"
"PD8955","Nema",50,29.9140892214584
"YP5372","Camtran",50,57.2357337535091
"DK3146","Camtran",50,6.390315334974
"VE1335","Nema",50,16.9077996519055
"LK1437","Camtran",50,25.753674936794
"PT6050","Nema",50,21.0574936122188
"NC7487","Moloney",50,10.0182573880205
"MX9511","Moloney",50,49.3131791537653
"OA5027","Nema",50,50.1796688304528
"SJ0338","Camtran",50,53.8031794060974
"PB3673","Moloney",50,22.4527808836248
"GC9025","Camtran",50,22.3412979168319
"XL9852","Camtran",50,28.2058053276563
"ZX1560","Moloney",50,64.0219750538052
"BM8589","Moloney",50,6.8591309498694
"IS9256","Nema",50,41.4936788779105
"AZ3692","Nema",50,33.18944640885
"SB1520","Nema",50,19.1965900886158
"TG4440","Nema",50,42.4288990877567
"OC5367","Moloney",50,46.2194494098295
"UX2800","Moloney",50,54.9297555084676
"AU5328","Nema",50,30.8997571222707
"CW4301","Camtran",50,20.8023443777215
"VZ3931","Nema",50,38.2544436665691
"WT3530","Nema",50,17.3670080309547
"SN6546","Nema",50,69.9882221427139
"VK3106","Nema",50,35.4385951056051
"EP4176","Camtran",50,37.0766929268466
"JE6166","Nema",50,44.4234397852751
"GU8188","Camtran",50,11.8314042949904
"LS6072","Camtran",50,9.05601643783156
"TS4234","Nema",50,47.528381832942
"XO8723","Camtran",50,38.1192714565145
"TV1322","Camtran",50,65.5207969239709
"SZ4590","Camtran",50,25.9344655154579
"TH3162","Camtran",50,11.4563883972861
"CW9119","Camtran",50,32.0266596299358
"KD4557","Moloney",50,32.2772176284737
"NR8615","Moloney",50,83.2747417363221
"LB4784","Moloney",50,31.1979465924516
"EZ2765","Nema",50,26.5014188219304
"VO5832","Moloney",50,21.8974917404392
"TL3508","Camtran",50,32.8051607268331
"UD6554","Moloney",50,48.0251601149309
"PZ2318","Camtran",50,54.8750246766634
"BK9467","Camtran",50,68.6013187597095
"VO9344","Nema",50,45.2310719211184
"GZ0256","Camtran",50,36.3988930001672
"JI2017","Nema",50,51.2779000921781
"VO1019","Camtran",50,18.130801845805
"GL6164","Moloney",50,8.15393752407408
"FJ1773","Moloney",50,53.5436905087711
"YH6300","Camtran",50,37.4845831634836
"VI4286","Moloney",50,8.82759054617724
"FV4190","Moloney",50,6.75352885641631
"FR0516","Moloney",50,21.5501752257666
"RD4139","Moloney",50,12.9574062721689
"CF9623","Camtran",50,29.3527827605155
"ZT9695","Nema",50,45.3018369105745
"ZU8963","Nema",50,51.4256014448123
"DF6238","Moloney",50,39.5830699786605
"GJ9656","Nema",50,5.33383592160057
"RX8810","Camtran",50,8.91566385428939
"ZP7002","Nema",50,7.89283369114469
"KI6798","Nema",50,57.5955433718996
"NI0582","Moloney",50,37.6588157487542
"IA2066","Moloney",50,26.4865918172771
"BA6362","Camtran",50,34.690883245031
"QB2518","Nema",50,14.5436914176972
"PV9263","Camtran",50,10.4574907711899
"ED5877","Moloney",50,16.8722856001203
"WU0755","Nema",50,2.61967775970749
"WD0005","Nema",50,34.0838945164768
"AD2261","Moloney",50,43.6011369483242
"GS8579","Nema",50,19.3426537987374
"DK2957","Camtran",50,14.5304530933784
"RA2826","Moloney",50,52.8353536344965
"DA0844","Camtran",50,47.4377845142989
"PZ7571","Nema",50,59.684751898444
"GJ2355","Camtran",50,68.8025370545298
"IE1605","Moloney",50,49.4461705577628
"GL2821","Camtran",50,44.7013419907338
"VX8464","Moloney",50,86.4162407995247
"PQ0313","Moloney",50,11.0843529484753
"MP5463","Camtran",50,30.2346062674361
"GQ4740","Camtran",50,38.9303231191299
"GC5822","Nema",50,29.4473809841229
"YA7283","Moloney",50,38.9449702613986
"QW2500","Moloney",50,53.8207282774105
"EA2813","Camtran",50,52.6348536216029
"JF8581","Camtran",50,20.8308316146097
"EC8563","Nema",50,31.2245648449632
"PS8474","Camtran",50,36.7816347789634
"LJ6802","Nema",50,31.2931123718453
"WX0211","Nema",50,32.9091021550073
"OY7069","Moloney",50,37.0487685536597
"AI1618","Camtran",50,21.8585582397361
"MB1643","Moloney",50,39.3691024311664
"GQ4983","Nema",50,7.40091278017395
"BV6813","Nema",50,7.49955656957645
"WP7623","Moloney",50,44.8327901928182
"CF4190","Camtran",50,38.1029238762187
"LP6754","Moloney",50,37.4722704274735
"WC0353","Nema",50,25.8560767724549
"EZ0589","Camtran",50,43.3295287901278
"WR4961","Nema",50,86.2206390532612
"WE1082","Nema",50,17.8959156286486
"VP2361","Moloney",50,10.6058954983875
"VC6210","Moloney",50,18.2096577561107
"NW7847","Nema",50,51.8793970486722
"YE3088","Moloney",50,27.8006100833892
"CU1273","Camtran",50,34.7380881931129
"CT0682","Camtran",50,41.1107666819885
"AU7646","Camtran",50,24.4918179783929
"AU6255","Camtran",50,40.9878111932939
"XY4944","Nema",50,31.8812776630847
"DA0132","Camtran",50,8.23790816319058
"VA9392","Camtran",50,31.279875859284
"CL7884","Nema",50,41.8362701668105
"QS8456","Moloney",50,53.0320539386139
"YZ3958","Nema",50,61.5807704297029
"OE6746","Camtran",50,3.26171580734655
"WV1160","Moloney",50,32.2056370587969
"EM8996","Camtran",50,32.4741880102005
"AB2496","Moloney",50,18.0163599976835
"PT6283","Camtran",50,41.8610341493572
"UN6060","Camtran",50,6.75413812831492
"PE9125","Moloney",50,55.9820955123159
"FP6528","Moloney",50,8.34588860316703
"ZP3465","Nema",50,18.0018440076121
"TE3030","Nema",50,20.6875023488627
"AR9525","Nema",50,52.566894945942
"UH1502","Moloney",50,46.9879302556129
"SI3126","Nema",50,47.5384805436827
"WY7125","Moloney",50,25.2743612772171
"UA3890","Moloney",50,28.1035591527311
"QC6791","Moloney",50,26.9954406302698
"FK0944","Moloney",50,66.8340622323159
"MX4226","Nema",50,41.9551260900354
"QI5142","Camtran",50,40.4142393872969
"CD6574","Nema",50,22.2251912244377
"QK5612","Moloney",50,7.79417582611272
"PZ7233","Nema",50,36.0875722062107
"LY6564","Nema",50,54.3451589361941
"DW1730","Moloney",50,20.1997557832881
"UA5029","Nema",50,22.061367447581
"UY2763","Camtran",50,55.5212270092634
"TL3177","Nema",50,41.4669452579183
"EK2838","Camtran",50,17.5011855893103
"GX4486","Nema",50,24.5657908271247
"PT5364","Nema",50,44.9140111292628
"ZQ9505","Moloney",50,17.2999100261325
"VA5731","Moloney",50,6.13831187654712
"RX1162","Moloney",50,13.6612041072519
"MG6930","Camtran",50,6.67077150853188
"CS6703","Nema",50,25.5619719119511
"ST8708","Camtran",50,52.2832104753587
"TW6372","Nema",50,15.7621737616146
"KV5496","Nema",50,73.7221355030171
"SG1110","Camtran",50,32.4459618662818
"MC7423","Camtran",50,26.8341740732268
"JC9204","Camtran",50,31.8445263223801
"QR9444","Camtran",50,62.7498158657036
"CV6713","Moloney",50,35.0539010192552
"WU1575","Moloney",50,19.3352097229611
"YT4559","Nema",50,34.2492532539327
"XL9690","Camtran",50,18.7760570499176
"NS0944","Moloney",50,28.343206496399
"BK8612","Moloney",50,63.6027020047993
"WJ4975","Moloney",50,33.4386548070157
"EC5450","Nema",50,17.9048038758291
"WS0661","Moloney",50,37.3361192159939
"WZ0782","Nema",50,28.7469432225346
"GZ7592","Moloney",50,11.3478688969815
"XP4317","Moloney",75,6.36598480253044
"EF7293","Camtran",75,19.8654584290251
"OX4330","Camtran",75,48.3721214244188
"OU4613","Nema",75,20.3650029253817
"YK3229","Moloney",75,21.1602544432929
"QC1939","Camtran",75,25.6919923564666
"BY6134","Moloney",75,37.0302423854823
"LV6046","Camtran",75,14.9241856961474
"YS0815","Camtran",75,68.2302989781342
"BW6427","Nema",75,37.0636675947014
"FP6855","Moloney",75,19.7705406670679
"HX1573","Nema",75,8.87001248610907
"KP4066","Camtran",75,51.9365269957756
"WL9810","Moloney",75,32.6338951552154
"FQ7194","Moloney",75,27.2909585064039
"IE2985","Camtran",75,38.8312820608321
"KP2159","Moloney",75,27.4232513512657
"CE0767","Moloney",75,35.6368751132003
"IF7266","Moloney",75,46.4156028152742
"LV6827","Camtran",75,48.0566661560199
"QW0512","Camtran",75,89.2336055667242
"OR8871","Nema",75,7.65405667407838
"ND6825","Moloney",75,23.6022124783505
"IW0323","Moloney",75,1.5505779502668
"SE0782","Camtran",75,26.9575606749485
"EN9670","Nema",75,2.47495352309745
"GW9433","Nema",75,23.8338507033549
"IP6253","Nema",75,35.3511747566187
"ER9757","Camtran",75,25.8370095448975
"JP4989","Camtran",75,8.79428634205111
"AO1722","Camtran",75,63.138543141593
"TK9569","Moloney",75,22.2321547851686
"NY0075","Camtran",75,18.0210337126526
"VO2725","Moloney",75,23.0720251670799
"IC3883","Nema",75,44.7455719658978
"UN4069","Camtran",75,15.8932407341083
"YE8031","Moloney",75,12.3621893554971
"JN9075","Camtran",75,9.92391503170136
"DN0370","Camtran",75,40.5643115526971
"XE0353","Moloney",75,9.51978635715971
"WS7252","Camtran",75,82.4240694327654
"GX2178","Camtran",75,32.2973336265795
"EV3485","Camtran",75,25.6590555197102
"ZM5322","Nema",75,30.8995195490887
"XV2247","Nema",75,11.2231685677424
"MR5104","Moloney",75,20.238812340761
"SW6980","Camtran",75,25.9645125869994
"IA5737","Moloney",75,6.1554503973859
"WS5079","Nema",75,45.2530053863401
"YD7814","Nema",75,14.7278322417651
"EW8537","Moloney",75,6.66095756648083
"UW4844","Moloney",75,4.55247212795614
"BC0409","Moloney",75,27.6960304554249
"US6575","Camtran",75,56.1019385031847
"WB4659","Moloney",75,18.6715100944881
"LP1758","Moloney",75,45.3132301639373
"VC3452","Moloney",75,85.9233181733693
"VD0367","Nema",75,16.097154309592
"VR9001","Nema",75,12.6512155124877
"MO7032","Moloney",75,8.67133681271791
"HB0759","Moloney",75,22.9244260933519
"RN7894","Moloney",75,14.9653265587833
"CX6211","Nema",75,63.4006526580817
"ST5247","Moloney",75,25.4068950045561
"AC9498","Nema",75,45.245005909618
"MI6331","Camtran",75,25.3642980753205
"NL5431","Camtran",75,59.4702102498069
"WU6472","Moloney",75,40.3388404899342
"SI3148","Nema",75,23.2159017782291
"ED8898","Camtran",75,4.23652587449531
"OR6220","Camtran",75,33.5101072781134
"YB1048","Moloney",75,15.0206727990665
"ZN5397","Moloney",75,11.7129055535777
"IZ6589","Moloney",75,12.004763549451
"MQ5801","Moloney",75,2.33778530580777
"FJ5161","Camtran",75,22.2092025075617
"AQ6964","Camtran",75,54.23202431064
"AE3736","Moloney",75,59.3322717600948
"GF8178","Moloney",75,26.6125081253521
"RM9946","Camtran",75,17.9464629311735
"LA3425","Camtran",75,7.02698369514392
"PQ9879","Moloney",75,1.77256910784739
"WQ5648","Camtran",75,25.5689039695009
"LA7793","Moloney",75,6.53502229602579
"AF0436","Moloney",75,9.34594526188362
"WL1735","Nema",75,11.731037640347
"LV7920","Camtran",75,5.50138990873312
"UO1880","Moloney",75,40.0783297570016
"DX5818","Camtran",75,13.3112133711645
"UH5461","Nema",75,32.5235151308177
"UI6877","Moloney",75,22.8373556744943
"XS7511","Camtran",75,29.644325899042
"MT2048","Moloney",75,48.1859194089087
"MG3784","Camtran",75,24.8962857542705
"UM8600","Moloney",75,46.7575559303996
"GS2932","Nema",75,45.3943624003333
"MT2497","Camtran",75,15.4291805428434
"WA8112","Moloney",75,26.5717090164968
"IQ1634","Moloney",75,6.31045248790173
"QI5264","Camtran",75,20.8200766351853
"LA1402","Camtran",75,23.6398797352987
"VH5020","Camtran",75,29.9402347144694
"VI0216","Camtran",75,27.2183240917396
"ZC4282","Moloney",75,32.7676249400965
"ST4409","Moloney",75,64.0536556057853
"DR3636","Nema",75,25.3703544120928
"YF0449","Nema",75,41.6715575827872
"EC6181","Nema",75,40.5631524453033
"DK8628","Nema",75,37.2159036438397
"HW7195","Camtran",75,33.5857443265545
"JI4581","Moloney",75,24.2365580423314
"GL5036","Moloney",75,15.1833778839499
"YH5607","Camtran",75,76.8144249207143
"AT5972","Moloney",75,24.3267934501592
"KA4400","Moloney",75,17.9492711632835
"EV0772","Moloney",75,25.6475179300512
"KQ4213","Moloney",75,42.3735462232349
"HX7838","Moloney",75,25.0315563573364
"QY4147","Camtran",75,15.2450039398507
"DT5447","Camtran",75,21.006478336071
"TM4202","Nema",75,36.4672648106616
"IU5653","Nema",75,87.8020305371775
"CQ9136","Nema",75,5.06420683589751
"PK8009","Nema",75,18.8767919419023
"NI1710","Moloney",75,9.55340589261389
"BQ7388","Moloney",75,9.37407367118775
"WE3452","Moloney",75,9.7089300251083
"ZL9368","Moloney",75,24.2982115087777
"YM4287","Nema",75,7.01067295439088
"RG4269","Camtran",75,33.3243163028433
"WI8585","Moloney",75,54.4410976548636
"FD3080","Nema",75,21.2132889701649
"HR0192","Nema",75,8.58902591362841
"HC5924","Moloney",75,56.1423597818387
"UX3162","Camtran",75,32.7432755870804
"WS8877","Nema",75,20.7269712636925
"LC4789","Moloney",75,20.8144435454263
"BW2540","Camtran",75,0.315243155001992
"KW8561","Nema",75,26.1823244398276
"UY6272","Camtran",75,15.0087856023925
"UE4561","Nema",75,4.40214811734366
"GX9039","Camtran",75,31.9920746729461
"DM2061","Moloney",75,10.9922030463417
"DY9862","Camtran",75,18.8786431433691
"BJ5534","Nema",75,22.3571164205565
"OB0474","Camtran",75,46.1069912778807
"ZW6723","Moloney",75,57.4535014174544
"BE0272","Camtran",75,29.5140899783187
"QR4623","Camtran",75,21.7078914403904
"XL4322","Moloney",75,10.1070286694551
"KN9548","Moloney",75,49.6032141004506
"NA5606","Moloney",75,23.9945493610656
"CP0929","Moloney",75,28.9079807170603
"XD8774","Camtran",75,41.0949165118838
"SJ3147","Camtran",75,71.5358257672813
"RE6082","Moloney",75,33.8061114248073
"YL6594","Moloney",75,19.4390928656706
"EP4466","Moloney",75,30.9872668042009
"PZ1345","Moloney",75,30.1915937603425
"YW2336","Moloney",75,24.3083695146139
"PF6808","Moloney",75,29.2280505582934
"EG7812","Moloney",75,1.37522106694519
"NZ4223","Nema",75,25.5639437837091
"XZ7093","Camtran",75,13.5369732709004
"KU0138","Moloney",75,6.94629572439977
"VP3882","Moloney",75,3.42572824902006
"JX6633","Nema",75,13.3790466362202
"YS5954","Nema",75,16.1472952515881
"UV6915","Nema",75,13.6374861267206
"XQ8004","Moloney",75,26.6165362398467
"XH5117","Nema",75,12.671201084979
"VO6055","Camtran",75,48.9641883660149
"PS2251","Camtran",75,73.8760385574573
"VJ3063","Nema",75,20.9287989811212
"QZ7996","Camtran",75,36.1290527244034
"WJ3708","Nema",75,9.04170703154719
"XG0488","Moloney",75,39.1615025782684
"JB9150","Camtran",75,15.8991045331249
"UW8839","Nema",75,70.3951395422799
"ZL0044","Nema",75,29.3490584229967
"JS7688","Nema",75,22.9241252190984
"PX1005","Moloney",75,30.0144330507337
"YN0797","Moloney",75,46.8486893796807
"GP8956","Camtran",75,35.5236928221302
"ZQ9516","Moloney",75,24.8801969858041
"AQ3409","Moloney",75,4.10871469710599
"EA1335","Camtran",75,23.6233161665021
"PT2218","Nema",75,38.7111818751745
"UH2774","Camtran",75,10.5501320870638
"HD2019","Moloney",75,25.744412412766
"LQ6788","Camtran",75,3.35884621679867
"DZ4210","Moloney",75,9.56573758042764
"BI1943","Nema",75,40.8233827529013
"ZU1139","Camtran",75,35.5222183453187
"BN5786","Moloney",75,28.0472551628679
"DY2073","Nema",75,50.9117075314052
"TS4559","Moloney",75,23.856386250373
"FU8629","Camtran",75,23.4145094425918
"GR9929","Camtran",75,31.4691913896074
"IK7816","Nema",75,39.3523817829752
"EB5481","Camtran",75,29.5342483984848
"WX9370","Nema",75,51.1530024241891
"SB9823","Camtran",75,19.7236980149359
"MP9696","Moloney",75,18.4795489265388
"CM8714","Camtran",75,25.4150497881569
"RE0136","Camtran",75,40.3189656211568
"YX0600","Moloney",75,17.1743021850886
"RL9744","Camtran",75,20.4419579917915
"XI8801","Nema",75,19.0434783397277
"KS7139","Moloney",75,31.3606973010038
"CD9219","Moloney",75,55.7195939991405
"TJ0940","Camtran",75,4.62296900331195
"WC3997","Nema",75,29.49980804412
"YJ8074","Nema",75,4.49964660929353
"IM4594","Moloney",75,14.6453521080758
"OU5017","Camtran",75,20.4033363072189
"TO4221","Camtran",75,19.5623661259472
"SM8100","Nema",100,13.9104331388495
"AL1036","Moloney",100,23.5352623899239
"EQ7146","Moloney",100,6.11592472024502
"JU3626","Nema",100,16.48481848897
"TP9733","Camtran",100,11.1065591433095
"ZH4530","Nema",100,35.0184901278702
"TC1469","Camtran",100,12.7955172341651
"OS8083","Moloney",100,21.027736129681
"ON1140","Nema",100,4.5877115811586
"VS9500","Nema",100,55.8142000425834
"TN9607","Moloney",100,13.7418361869144
"WX3097","Moloney",100,16.7612365590458
"FJ1544","Nema",100,42.3206899164462
"AK5621","Moloney",100,37.9026480487219
"IT6166","Moloney",100,21.7992430738384
"OU6742","Camtran",100,22.7083594728211
"PI4211","Camtran",100,17.4921558424951
"HY8450","Nema",100,13.0413353667847
"BG5127","Moloney",100,7.19100326340958
"KW9171","Nema",100,38.0767956868623
"US5981","Moloney",100,5.632032316521
"UT8742","Camtran",100,13.7462413759722
"PB0913","Camtran",100,18.5350207034055
"ZO1357","Moloney",100,38.0695917440017
"QC1034","Camtran",100,33.4563745417077
"QW6716","Moloney",100,21.2340076802294
"LN1166","Moloney",100,9.23835412072322
"SA4426","Camtran",100,55.6326556514399
"RW4676","Moloney",100,19.7044956873947
"FT7072","Camtran",100,32.1736074172206
"DO5791","Moloney",100,8.55325120061311
"WH2331","Moloney",100,11.1266955190624
"VK3935","Nema",100,23.2566752967548
"AB1033","Nema",100,17.3421856793789
"IL9704","Nema",100,13.7888221868298
"TV2867","Moloney",100,44.7010307945799
"MI3856","Moloney",100,26.0293476007142
"XY6546","Moloney",100,15.7972042368212
"UW8421","Moloney",100,5.5289146249503
"TR7542","Camtran",100,7.80211748451667
"XG6833","Moloney",100,43.840139176945
"PR4896","Moloney",100,21.0701640528926
"RQ4306","Moloney",100,16.6502382846681
"VG8004","Moloney",100,8.7888748501148
"PV9980","Moloney",100,34.6833568533605
"AT8449","Moloney",100,11.4997199654872
"YI0758","Camtran",100,42.3077354441619
"JC8904","Camtran",100,39.5268848396536
"XV8186","Moloney",100,9.50656407516572
"LJ0534","Moloney",100,4.62203457293973
"QB6169","Camtran",100,5.69472743053914
"PD8267","Nema",100,14.7001551517696
"PX3374","Nema",100,48.3990768930624
"GV8641","Moloney",100,16.7498382398209
"FK5621","Camtran",100,23.2302006437113
"SM9848","Moloney",100,14.5193525432127
"TE0017","Nema",100,12.1208170144475
"HL5538","Nema",100,5.20331780928553
"EC7736","Nema",100,21.9653735180899
"VN3237","Nema",100,11.7179451909407
"NX3288","Camtran",100,8.99418676696828
"IG6221","Nema",100,22.0709170836017
"EI2298","Moloney",100,8.01240266553448
"EI4993","Moloney",100,22.7845960385505
"LC0095","Camtran",100,33.9623986085999
"SL5496","Nema",100,2.63648552624246
"QY0104","Camtran",100,34.5114802835122
"OL7928","Nema",100,19.6211425056238
"BY0171","Moloney",100,54.1367364756904
"QP0775","Camtran",100,18.5716440813073
"TO4519","Moloney",100,4.49815857533068
"AY0892","Camtran",100,13.8851197167567
"VX7800","Moloney",100,39.6356361983914
"EC2379","Moloney",100,30.5846619387318
"IZ5227","Moloney",100,15.7701752045673
"BE3824","Camtran",100,22.0965336755645
"OH0958","Camtran",100,7.01313297701098
"KI5329","Camtran",100,12.067469679531
"SY2994","Nema",100,9.94780230590869
"JA0228","Camtran",100,39.6060099718486
"HM9618","Nema",100,63.7880331499867
"KC5577","Nema",100,3.84455571402364
"YD0528","Camtran",100,25.2571298238902
"KG5978","Camtran",100,14.0554277666151
"QP5395","Moloney",100,28.2444335153979
"YG3270","Moloney",100,31.4411584874685
"BG1271","Nema",100,24.3090844070733
"AQ9653","Moloney",100,32.8437803224779
"VL0116","Nema",100,27.2069077573482
"VF5618","Moloney",100,32.7177208684567
"FN4667","Moloney",100,6.3353991454429
"AP9379","Camtran",100,22.8520413140782
"UG3442","Nema",100,35.3407041167296
"CO7978","Camtran",100,22.6261019896435
"LY5055","Moloney",100,25.2138413055746
"TX2658","Camtran",100,21.5691291010518
"DM5306","Nema",100,50.1217190592805
"JO1730","Moloney",100,22.1826328093463
"UW0738","Nema",100,6.6524120570271
"DJ4638","Moloney",100,53.2336604939523
"CN9314","Camtran",100,33.4516213853944
"YU9114","Moloney",100,33.9739633585428
"ZA7287","Moloney",100,11.1297027949347
"VU9554","Camtran",100,26.3222517797174
"CJ7416","Nema",100,17.2131535938437
"WX1478","Nema",100,20.826446637482
"VK9529","Nema",100,10.2249533586302
"QH1062","Camtran",100,2.52572415014402
"UG5384","Nema",100,26.1229530839237
"CF5103","Camtran",100,30.9192309663026
"OD5577","Nema",100,15.8342747882308
"KO9905","Camtran",100,29.878143197729
"YT6245","Camtran",100,8.69132325549531
"QU9214","Nema",100,43.3627702521397
"KF9605","Moloney",100,11.6142523780627
"NF5519","Nema",100,13.4159419087809
"XW3186","Camtran",100,19.5393804950317
"PX4460","Nema",100,2.04731536005083
"CD7439","Camtran",100,27.3325959605629
"SO4193","Nema",100,16.1662695175336
"LQ4056","Moloney",100,41.2490056449095
"WZ9487","Nema",100,2.74272399757687
"EM3785","Moloney",100,16.398830595202
"OW4389","Nema",100,19.9061842762887
"UM8771","Nema",100,26.986871998945
"AK7948","Camtran",100,0.301522503501786
"CG2562","Moloney",100,14.9071030346851
"PI1709","Nema",100,23.9692658019691
"DN9686","Camtran",100,0.473242113711239
"DH9235","Moloney",100,32.4449887718279
"FL7180","Moloney",100,8.89125308336306
"MF4130","Camtran",100,5.85563393286637
"AN5697","Moloney",100,32.8908624279069
"IE8810","Nema",100,9.38897056655514
"WX3466","Nema",100,17.7244741559335
"UD9087","Nema",100,20.1043519306941
"HV4378","Camtran",100,16.9536072522757
"QB8680","Camtran",100,10.7031662850297
"ND1379","Camtran",100,41.0674684744049
"GN0931","Camtran",100,7.86007553286213
"GO8560","Camtran",100,15.5594414671187
"TC8484","Moloney",100,18.9929483701979
"RC9613","Camtran",100,44.9191803818443
"YV1943","Nema",100,36.1885858715361
"OQ7570","Nema",100,22.2325944511356
"GQ9616","Moloney",100,31.2289994024812
"VY4688","Moloney",100,5.02160020391583
"WP1367","Moloney",100,12.3636126731558
"KT1561","Nema",100,27.2827577853008
"YW6198","Camtran",100,15.6990710113609
"TA9336","Nema",100,31.5304506724114
"ZS9461","Camtran",100,23.8254735207337
"ZC7169","Nema",100,35.6571667591476
"OV4880","Camtran",100,29.8967895253617
"TN9808","Moloney",100,12.626726198899
